Datas,Cidades,Estados,Geocode
2021-01-27,fonte boa,AM,1301605.0
2021-01-27,gararu,SE,2802403.0
2021-01-27,grossos,RN,2404408.0
2021-01-27,guaraqueçaba,PR,4109500.0
2021-01-27,gurupá,PA,1503101.0
2021-01-27,humaitá,AM,1301704.0
2021-01-27,humberto de campos,MA,2105005.0
2021-01-27,icatu,MA,2105104.0
2021-01-27,imaruí,SC,4207205.0
2021-01-27,imperatriz,MA,2105302.0
2021-01-27,ipixuna,AM,1301803.0
2021-01-27,iranduba,AM,1301852.0
2021-01-27,itacoatiara,AM,1301902.0
2021-01-27,itaguatins,TO,1710706.0
2021-01-27,itaituba,PA,1503606.0
2021-01-27,itaparica,BA,2916104.0
2021-01-27,itapiranga,AM,1302009.0
2021-01-27,itapiranga,SC,4208401.0
2021-01-27,japurá,AM,1302108.0
2021-01-27,juruti,PA,1503903.0
2021-01-27,juruá,AM,1302207.0
2021-01-27,jutaí,AM,1302306.0
2021-01-27,laguna,SC,4209409.0
2021-01-27,laranjal do jari,AP,1600279.0
2021-01-27,limoeiro do ajuru,PA,1504000.0
2021-01-27,lábrea,AM,1302405.0
2021-01-27,macapá,AP,1600303.0
2021-01-27,manacapuru,AM,1302504.0
2021-01-27,manaquiri,AM,1302553.0
2021-01-27,manaus,AM,1302603.0
2021-01-27,mangaratiba,RJ,3302601.0
2021-01-27,manicoré,AM,1302702.0
2021-01-27,marabá,PA,1504208.0
2021-01-27,maraã,AM,1302801.0
2021-01-27,marechal thaumaturgo,AC,1200351.0
2021-01-27,maués,AM,1302900.0
2021-01-27,melgaço,PA,1504505.0
2021-01-27,mocajuba,PA,1504604.0
2021-01-27,monte alegre,PA,1504802.0
2021-01-27,muaná,PA,1504901.0
2021-01-27,nhamundá,AM,1303007.0
2021-01-27,nova olinda do norte,AM,1303106.0
2021-01-27,novo airão,AM,1303205.0
2021-01-27,novo aripuanã,AM,1303304.0
2021-01-27,oeiras do pará,PA,1505205.0
2021-01-27,oriximiná,PA,1505304.0
2021-01-27,paranaguá,PR,4118204.0
2021-01-27,parintins,AM,1303403.0
2021-01-27,penedo,AL,2706703.0
2021-01-27,piaçabuçu,AL,2706802.0
2021-01-27,pilão arcado,BA,2924405.0
2021-01-27,pinheirinho do vale,RS,4314498.0
2021-01-27,ponta de pedras,PA,1505700.0
2021-01-27,portel,PA,1505809.0
2021-01-27,porto real do colégio,AL,2707503.0
2021-01-27,porto velho,RO,1100205.0
2021-01-27,porto walter,AC,1200393.0
2021-01-27,porto de moz,PA,1505908.0
2021-01-27,prainha,PA,1506005.0
2021-01-27,primeira cruz,MA,2109403.0
2021-01-27,propriá,SE,2805703.0
2021-01-27,remanso,BA,2926004.0
2021-01-27,rio grande,RS,4315602.0
2021-01-27,salvador,BA,2927408.0
2021-01-27,salvaterra,PA,1506302.0
2021-01-27,santa cruz do arari,PA,1506401.0
2021-01-27,santa isabel do rio negro,AM,1303601.0
2021-01-27,santana do são francisco,SE,2806404.0
2021-01-27,santana,AP,1600600.0
2021-01-27,santarém,PA,1506807.0
2021-01-27,santo antônio do içá,AM,1303700.0
2021-01-27,senador josé porfírio,PA,1507805.0
2021-01-27,sento sé,BA,2930204.0
2021-01-27,soure,PA,1507904.0
2021-01-27,são gabriel da cachoeira,AM,1303809.0
2021-01-27,são josé de ribamar,MA,2111201.0
2021-01-27,são josé do norte,RS,4318507.0
2021-01-27,são luís,MA,2111300.0
2021-01-27,são paulo de olivença,AM,1303908.0
2021-01-27,são sebastião da boa vista,PA,1507706.0
2021-01-27,são sebastião do uatumã,AM,1303957.0
2021-01-27,tabatinga,AM,1304062.0
2021-01-27,tapauá,AM,1304104.0
2021-01-27,tefé,AM,1304203.0
2021-01-27,terra santa,PA,1507979.0
2021-01-27,tonantins,AM,1304237.0
2021-01-27,traipu,AL,2709202.0
2021-01-27,tucumã,PA,1508084.0
2021-01-27,tucuruí,PA,1508100.0
2021-01-27,uarini,AM,1304260.0
2021-01-27,urucará,AM,1304302.0
2021-01-27,urucurituba,AM,1304401.0
2021-01-27,vera cruz,BA,2933208.0
2021-01-27,viseu,PA,1508308.0
2021-01-27,vitória do jari,AP,1600808.0
2021-01-27,vitória do xingu,PA,1508357.0
2021-01-27,xique-xique,BA,2933604.0
2021-01-27,óbidos,PA,1505106.0
2021-01-28,abaetetuba,PA,1500107.0
2021-01-28,acará,PA,1500206.0
2021-01-28,afuá,PA,1500305.0
2021-01-28,alcântara,MA,2100204.0
2021-01-28,alenquer,PA,1500404.0
2021-01-28,almeirim,PA,1500503.0
2021-01-28,altamira,PA,1500602.0
2021-01-28,alvarães,AM,1300029.0
2021-01-28,amaturá,AM,1300060.0
2021-01-28,anajás,PA,1500701.0
2021-01-28,anamã,AM,1300086.0
2021-01-28,angra dos reis,RJ,3300100.0
2021-01-28,anori,AM,1300102.0
2021-01-28,areia branca,RN,2401107.0
2021-01-28,autazes,AM,1300300.0
2021-01-28,aveiro,PA,1501006.0
2021-01-28,bagre,PA,1501105.0
2021-01-28,baião,PA,1501204.0
2021-01-28,barcarena,PA,1501303.0
2021-01-28,barcelos,AM,1300409.0
2021-01-28,barreirinha,AM,1300508.0
2021-01-28,belém,PA,1501402.0
2021-01-28,benjamin constant,AM,1300607.0
2021-01-28,beruri,AM,1300631.0
2021-01-28,boa vista do ramos,AM,1300680.0
2021-01-28,borba,AM,1300805.0
2021-01-28,brejo grande,SE,2800704.0
2021-01-28,breves,PA,1501808.0
2021-01-28,caapiranga,AM,1300839.0
2021-01-28,cachoeira do arari,PA,1502004.0
2021-01-28,cametá,PA,1502103.0
2021-01-28,canutama,AM,1300904.0
2021-01-28,carauari,AM,1301001.0
2021-01-28,careiro da várzea,AM,1301159.0
2021-01-28,carutapera,MA,2102903.0
2021-01-28,chaves,PA,1502509.0
2021-01-28,coari,AM,1301209.0
2021-01-28,codajás,AM,1301308.0
2021-01-28,cruzeiro do sul,AC,1200203.0
2021-01-28,curralinho,PA,1502806.0
2021-01-28,curuá,PA,1502855.0
2021-01-28,faro,PA,1503002.0
2021-01-28,fonte boa,AM,1301605.0
2021-01-28,gararu,SE,2802403.0
2021-01-28,grossos,RN,2404408.0
2021-01-28,guaraqueçaba,PR,4109500.0
2021-01-28,gurupá,PA,1503101.0
2021-01-28,humaitá,AM,1301704.0
2021-01-28,humberto de campos,MA,2105005.0
2021-01-28,icatu,MA,2105104.0
2021-01-28,imaruí,SC,4207205.0
2021-01-28,imperatriz,MA,2105302.0
2021-01-28,ipixuna,AM,1301803.0
2021-01-28,iranduba,AM,1301852.0
2021-01-28,itacoatiara,AM,1301902.0
2021-01-28,itaguatins,TO,1710706.0
2021-01-28,itaituba,PA,1503606.0
2021-01-28,itaparica,BA,2916104.0
2021-01-28,itapiranga,AM,1302009.0
2021-01-28,itapiranga,SC,4208401.0
2021-01-28,japurá,AM,1302108.0
2021-01-28,juruti,PA,1503903.0
2021-01-28,juruá,AM,1302207.0
2021-01-28,jutaí,AM,1302306.0
2021-01-28,laguna,SC,4209409.0
2021-01-28,laranjal do jari,AP,1600279.0
2021-01-28,limoeiro do ajuru,PA,1504000.0
2021-01-28,lábrea,AM,1302405.0
2021-01-28,macapá,AP,1600303.0
2021-01-28,manacapuru,AM,1302504.0
2021-01-28,manaquiri,AM,1302553.0
2021-01-28,manaus,AM,1302603.0
2021-01-28,mangaratiba,RJ,3302601.0
2021-01-28,manicoré,AM,1302702.0
2021-01-28,marabá,PA,1504208.0
2021-01-28,maraã,AM,1302801.0
2021-01-28,marechal thaumaturgo,AC,1200351.0
2021-01-28,maués,AM,1302900.0
2021-01-28,melgaço,PA,1504505.0
2021-01-28,mocajuba,PA,1504604.0
2021-01-28,monte alegre,PA,1504802.0
2021-01-28,muaná,PA,1504901.0
2021-01-28,nhamundá,AM,1303007.0
2021-01-28,nova olinda do norte,AM,1303106.0
2021-01-28,novo airão,AM,1303205.0
2021-01-28,novo aripuanã,AM,1303304.0
2021-01-28,oeiras do pará,PA,1505205.0
2021-01-28,oriximiná,PA,1505304.0
2021-01-28,paranaguá,PR,4118204.0
2021-01-28,parintins,AM,1303403.0
2021-01-28,penedo,AL,2706703.0
2021-01-28,piaçabuçu,AL,2706802.0
2021-01-28,pilão arcado,BA,2924405.0
2021-01-28,pinheirinho do vale,RS,4314498.0
2021-01-28,ponta de pedras,PA,1505700.0
2021-01-28,portel,PA,1505809.0
2021-01-28,porto real do colégio,AL,2707503.0
2021-01-28,porto velho,RO,1100205.0
2021-01-28,porto walter,AC,1200393.0
2021-01-28,porto de moz,PA,1505908.0
2021-01-28,prainha,PA,1506005.0
2021-01-28,primeira cruz,MA,2109403.0
2021-01-28,propriá,SE,2805703.0
2021-01-28,remanso,BA,2926004.0
2021-01-28,rio grande,RS,4315602.0
2021-01-28,salvador,BA,2927408.0
2021-01-28,salvaterra,PA,1506302.0
2021-01-28,santa cruz do arari,PA,1506401.0
2021-01-28,santa isabel do rio negro,AM,1303601.0
2021-01-28,santana do são francisco,SE,2806404.0
2021-01-28,santana,AP,1600600.0
2021-01-28,santarém,PA,1506807.0
2021-01-28,santo antônio do içá,AM,1303700.0
2021-01-28,senador josé porfírio,PA,1507805.0
2021-01-28,sento sé,BA,2930204.0
2021-01-28,soure,PA,1507904.0
2021-01-28,são gabriel da cachoeira,AM,1303809.0
2021-01-28,são josé de ribamar,MA,2111201.0
2021-01-28,são josé do norte,RS,4318507.0
2021-01-28,são luís,MA,2111300.0
2021-01-28,são paulo de olivença,AM,1303908.0
2021-01-28,são sebastião da boa vista,PA,1507706.0
2021-01-28,são sebastião do uatumã,AM,1303957.0
2021-01-28,tabatinga,AM,1304062.0
2021-01-28,tapauá,AM,1304104.0
2021-01-28,tefé,AM,1304203.0
2021-01-28,terra santa,PA,1507979.0
2021-01-28,tonantins,AM,1304237.0
2021-01-28,traipu,AL,2709202.0
2021-01-28,tucumã,PA,1508084.0
2021-01-28,tucuruí,PA,1508100.0
2021-01-28,uarini,AM,1304260.0
2021-01-28,urucará,AM,1304302.0
2021-01-28,urucurituba,AM,1304401.0
2021-01-28,vera cruz,BA,2933208.0
2021-01-28,viseu,PA,1508308.0
2021-01-28,vitória do jari,AP,1600808.0
2021-01-28,vitória do xingu,PA,1508357.0
2021-01-28,xique-xique,BA,2933604.0
2021-01-28,óbidos,PA,1505106.0
2021-01-29,abaetetuba,PA,1500107.0
2021-01-29,acará,PA,1500206.0
2021-01-29,afuá,PA,1500305.0
2021-01-29,alcântara,MA,2100204.0
2021-01-29,alenquer,PA,1500404.0
2021-01-29,almeirim,PA,1500503.0
2021-01-29,altamira,PA,1500602.0
2021-01-29,alvarães,AM,1300029.0
2021-01-29,amaturá,AM,1300060.0
2021-01-29,anajás,PA,1500701.0
2021-01-29,anamã,AM,1300086.0
2021-01-29,angra dos reis,RJ,3300100.0
2021-01-29,anori,AM,1300102.0
2021-01-29,areia branca,RN,2401107.0
2021-01-29,autazes,AM,1300300.0
2021-01-29,aveiro,PA,1501006.0
2021-01-29,bagre,PA,1501105.0
2021-01-29,baião,PA,1501204.0
2021-01-29,barcarena,PA,1501303.0
2021-01-29,barcelos,AM,1300409.0
2021-01-29,barreirinha,AM,1300508.0
2021-01-29,belém,PA,1501402.0
2021-01-29,benjamin constant,AM,1300607.0
2021-01-29,beruri,AM,1300631.0
2021-01-29,boa vista do ramos,AM,1300680.0
2021-01-29,borba,AM,1300805.0
2021-01-29,brejo grande,SE,2800704.0
2021-01-29,breves,PA,1501808.0
2021-01-29,caapiranga,AM,1300839.0
2021-01-29,cachoeira do arari,PA,1502004.0
2021-01-29,cametá,PA,1502103.0
2021-01-29,canutama,AM,1300904.0
2021-01-29,carauari,AM,1301001.0
2021-01-29,careiro da várzea,AM,1301159.0
2021-01-29,carutapera,MA,2102903.0
2021-01-29,chaves,PA,1502509.0
2021-01-29,coari,AM,1301209.0
2021-01-29,codajás,AM,1301308.0
2021-01-29,cruzeiro do sul,AC,1200203.0
2021-01-29,curralinho,PA,1502806.0
2021-01-29,curuá,PA,1502855.0
2021-01-29,faro,PA,1503002.0
2021-01-29,fonte boa,AM,1301605.0
2021-01-29,gararu,SE,2802403.0
2021-01-29,grossos,RN,2404408.0
2021-01-29,guaraqueçaba,PR,4109500.0
2021-01-29,gurupá,PA,1503101.0
2021-01-29,humaitá,AM,1301704.0
2021-01-29,humberto de campos,MA,2105005.0
2021-01-29,icatu,MA,2105104.0
2021-01-29,imaruí,SC,4207205.0
2021-01-29,imperatriz,MA,2105302.0
2021-01-29,ipixuna,AM,1301803.0
2021-01-29,iranduba,AM,1301852.0
2021-01-29,itacoatiara,AM,1301902.0
2021-01-29,itaguatins,TO,1710706.0
2021-01-29,itaituba,PA,1503606.0
2021-01-29,itaparica,BA,2916104.0
2021-01-29,itapiranga,AM,1302009.0
2021-01-29,itapiranga,SC,4208401.0
2021-01-29,japurá,AM,1302108.0
2021-01-29,juruti,PA,1503903.0
2021-01-29,juruá,AM,1302207.0
2021-01-29,jutaí,AM,1302306.0
2021-01-29,laguna,SC,4209409.0
2021-01-29,laranjal do jari,AP,1600279.0
2021-01-29,limoeiro do ajuru,PA,1504000.0
2021-01-29,lábrea,AM,1302405.0
2021-01-29,macapá,AP,1600303.0
2021-01-29,manacapuru,AM,1302504.0
2021-01-29,manaquiri,AM,1302553.0
2021-01-29,manaus,AM,1302603.0
2021-01-29,mangaratiba,RJ,3302601.0
2021-01-29,manicoré,AM,1302702.0
2021-01-29,marabá,PA,1504208.0
2021-01-29,maraã,AM,1302801.0
2021-01-29,marechal thaumaturgo,AC,1200351.0
2021-01-29,maués,AM,1302900.0
2021-01-29,melgaço,PA,1504505.0
2021-01-29,mocajuba,PA,1504604.0
2021-01-29,monte alegre,PA,1504802.0
2021-01-29,muaná,PA,1504901.0
2021-01-29,nhamundá,AM,1303007.0
2021-01-29,nova olinda do norte,AM,1303106.0
2021-01-29,novo airão,AM,1303205.0
2021-01-29,novo aripuanã,AM,1303304.0
2021-01-29,oeiras do pará,PA,1505205.0
2021-01-29,oriximiná,PA,1505304.0
2021-01-29,paranaguá,PR,4118204.0
2021-01-29,parintins,AM,1303403.0
2021-01-29,penedo,AL,2706703.0
2021-01-29,piaçabuçu,AL,2706802.0
2021-01-29,pilão arcado,BA,2924405.0
2021-01-29,pinheirinho do vale,RS,4314498.0
2021-01-29,ponta de pedras,PA,1505700.0
2021-01-29,portel,PA,1505809.0
2021-01-29,porto real do colégio,AL,2707503.0
2021-01-29,porto velho,RO,1100205.0
2021-01-29,porto walter,AC,1200393.0
2021-01-29,porto de moz,PA,1505908.0
2021-01-29,prainha,PA,1506005.0
2021-01-29,primeira cruz,MA,2109403.0
2021-01-29,propriá,SE,2805703.0
2021-01-29,remanso,BA,2926004.0
2021-01-29,rio grande,RS,4315602.0
2021-01-29,salvador,BA,2927408.0
2021-01-29,salvaterra,PA,1506302.0
2021-01-29,santa cruz do arari,PA,1506401.0
2021-01-29,santa isabel do rio negro,AM,1303601.0
2021-01-29,santana do são francisco,SE,2806404.0
2021-01-29,santana,AP,1600600.0
2021-01-29,santarém,PA,1506807.0
2021-01-29,santo antônio do içá,AM,1303700.0
2021-01-29,senador josé porfírio,PA,1507805.0
2021-01-29,sento sé,BA,2930204.0
2021-01-29,soure,PA,1507904.0
2021-01-29,são gabriel da cachoeira,AM,1303809.0
2021-01-29,são josé de ribamar,MA,2111201.0
2021-01-29,são josé do norte,RS,4318507.0
2021-01-29,são luís,MA,2111300.0
2021-01-29,são paulo de olivença,AM,1303908.0
2021-01-29,são sebastião da boa vista,PA,1507706.0
2021-01-29,são sebastião do uatumã,AM,1303957.0
2021-01-29,tabatinga,AM,1304062.0
2021-01-29,tapauá,AM,1304104.0
2021-01-29,tefé,AM,1304203.0
2021-01-29,terra santa,PA,1507979.0
2021-01-29,tonantins,AM,1304237.0
2021-01-29,traipu,AL,2709202.0
2021-01-29,tucumã,PA,1508084.0
2021-01-29,tucuruí,PA,1508100.0
2021-01-29,uarini,AM,1304260.0
2021-01-29,urucará,AM,1304302.0
2021-01-29,urucurituba,AM,1304401.0
2021-01-29,vera cruz,BA,2933208.0
2021-01-29,viseu,PA,1508308.0
2021-01-29,vitória do jari,AP,1600808.0
2021-01-29,vitória do xingu,PA,1508357.0
2021-01-29,xique-xique,BA,2933604.0
2021-01-29,óbidos,PA,1505106.0
2021-01-30,abaetetuba,PA,1500107.0
2021-01-30,acará,PA,1500206.0
2021-01-30,afuá,PA,1500305.0
2021-01-30,alcântara,MA,2100204.0
2021-01-30,alenquer,PA,1500404.0
2021-01-30,almeirim,PA,1500503.0
2021-01-30,altamira,PA,1500602.0
2021-01-30,alvarães,AM,1300029.0
2021-01-30,amaturá,AM,1300060.0
2021-01-30,anajás,PA,1500701.0
2021-01-30,anamã,AM,1300086.0
2021-01-30,angra dos reis,RJ,3300100.0
2021-01-30,anori,AM,1300102.0
2021-01-30,areia branca,RN,2401107.0
2021-01-30,autazes,AM,1300300.0
2021-01-30,aveiro,PA,1501006.0
2021-01-30,bagre,PA,1501105.0
2021-01-30,baião,PA,1501204.0
2021-01-30,barcarena,PA,1501303.0
2021-01-30,barcelos,AM,1300409.0
2021-01-30,barreirinha,AM,1300508.0
2021-01-30,belém,PA,1501402.0
2021-01-30,benjamin constant,AM,1300607.0
2021-01-30,beruri,AM,1300631.0
2021-01-30,boa vista do ramos,AM,1300680.0
2021-01-30,borba,AM,1300805.0
2021-01-30,brejo grande,SE,2800704.0
2021-01-30,breves,PA,1501808.0
2021-01-30,caapiranga,AM,1300839.0
2021-01-30,cachoeira do arari,PA,1502004.0
2021-01-30,cametá,PA,1502103.0
2021-01-30,canutama,AM,1300904.0
2021-01-30,carauari,AM,1301001.0
2021-01-30,careiro da várzea,AM,1301159.0
2021-01-30,carutapera,MA,2102903.0
2021-01-30,chaves,PA,1502509.0
2021-01-30,coari,AM,1301209.0
2021-01-30,codajás,AM,1301308.0
2021-01-30,cruzeiro do sul,AC,1200203.0
2021-01-30,curralinho,PA,1502806.0
2021-01-30,curuá,PA,1502855.0
2021-01-30,faro,PA,1503002.0
2021-01-30,fonte boa,AM,1301605.0
2021-01-30,gararu,SE,2802403.0
2021-01-30,grossos,RN,2404408.0
2021-01-30,guaraqueçaba,PR,4109500.0
2021-01-30,gurupá,PA,1503101.0
2021-01-30,humaitá,AM,1301704.0
2021-01-30,humberto de campos,MA,2105005.0
2021-01-30,icatu,MA,2105104.0
2021-01-30,imaruí,SC,4207205.0
2021-01-30,imperatriz,MA,2105302.0
2021-01-30,ipixuna,AM,1301803.0
2021-01-30,iranduba,AM,1301852.0
2021-01-30,itacoatiara,AM,1301902.0
2021-01-30,itaguatins,TO,1710706.0
2021-01-30,itaituba,PA,1503606.0
2021-01-30,itaparica,BA,2916104.0
2021-01-30,itapiranga,AM,1302009.0
2021-01-30,itapiranga,SC,4208401.0
2021-01-30,japurá,AM,1302108.0
2021-01-30,juruti,PA,1503903.0
2021-01-30,juruá,AM,1302207.0
2021-01-30,jutaí,AM,1302306.0
2021-01-30,laguna,SC,4209409.0
2021-01-30,laranjal do jari,AP,1600279.0
2021-01-30,limoeiro do ajuru,PA,1504000.0
2021-01-30,lábrea,AM,1302405.0
2021-01-30,macapá,AP,1600303.0
2021-01-30,manacapuru,AM,1302504.0
2021-01-30,manaquiri,AM,1302553.0
2021-01-30,manaus,AM,1302603.0
2021-01-30,mangaratiba,RJ,3302601.0
2021-01-30,manicoré,AM,1302702.0
2021-01-30,marabá,PA,1504208.0
2021-01-30,maraã,AM,1302801.0
2021-01-30,marechal thaumaturgo,AC,1200351.0
2021-01-30,maués,AM,1302900.0
2021-01-30,melgaço,PA,1504505.0
2021-01-30,mocajuba,PA,1504604.0
2021-01-30,monte alegre,PA,1504802.0
2021-01-30,muaná,PA,1504901.0
2021-01-30,nhamundá,AM,1303007.0
2021-01-30,nova olinda do norte,AM,1303106.0
2021-01-30,novo airão,AM,1303205.0
2021-01-30,novo aripuanã,AM,1303304.0
2021-01-30,oeiras do pará,PA,1505205.0
2021-01-30,oriximiná,PA,1505304.0
2021-01-30,paranaguá,PR,4118204.0
2021-01-30,parintins,AM,1303403.0
2021-01-30,penedo,AL,2706703.0
2021-01-30,piaçabuçu,AL,2706802.0
2021-01-30,pilão arcado,BA,2924405.0
2021-01-30,pinheirinho do vale,RS,4314498.0
2021-01-30,ponta de pedras,PA,1505700.0
2021-01-30,portel,PA,1505809.0
2021-01-30,porto real do colégio,AL,2707503.0
2021-01-30,porto velho,RO,1100205.0
2021-01-30,porto walter,AC,1200393.0
2021-01-30,porto de moz,PA,1505908.0
2021-01-30,prainha,PA,1506005.0
2021-01-30,primeira cruz,MA,2109403.0
2021-01-30,propriá,SE,2805703.0
2021-01-30,remanso,BA,2926004.0
2021-01-30,rio grande,RS,4315602.0
2021-01-30,salvador,BA,2927408.0
2021-01-30,salvaterra,PA,1506302.0
2021-01-30,santa cruz do arari,PA,1506401.0
2021-01-30,santa isabel do rio negro,AM,1303601.0
2021-01-30,santana do são francisco,SE,2806404.0
2021-01-30,santana,AP,1600600.0
2021-01-30,santarém,PA,1506807.0
2021-01-30,santo antônio do içá,AM,1303700.0
2021-01-30,senador josé porfírio,PA,1507805.0
2021-01-30,sento sé,BA,2930204.0
2021-01-30,soure,PA,1507904.0
2021-01-30,são gabriel da cachoeira,AM,1303809.0
2021-01-30,são josé de ribamar,MA,2111201.0
2021-01-30,são josé do norte,RS,4318507.0
2021-01-30,são luís,MA,2111300.0
2021-01-30,são paulo de olivença,AM,1303908.0
2021-01-30,são sebastião da boa vista,PA,1507706.0
2021-01-30,são sebastião do uatumã,AM,1303957.0
2021-01-30,tabatinga,AM,1304062.0
2021-01-30,tapauá,AM,1304104.0
2021-01-30,tefé,AM,1304203.0
2021-01-30,terra santa,PA,1507979.0
2021-01-30,tonantins,AM,1304237.0
2021-01-30,traipu,AL,2709202.0
2021-01-30,tucumã,PA,1508084.0
2021-01-30,tucuruí,PA,1508100.0
2021-01-30,uarini,AM,1304260.0
2021-01-30,urucará,AM,1304302.0
2021-01-30,urucurituba,AM,1304401.0
2021-01-30,vera cruz,BA,2933208.0
2021-01-30,viseu,PA,1508308.0
2021-01-30,vitória do jari,AP,1600808.0
2021-01-30,vitória do xingu,PA,1508357.0
2021-01-30,xique-xique,BA,2933604.0
2021-01-30,óbidos,PA,1505106.0
2021-01-31,abaetetuba,PA,1500107.0
2021-01-31,acará,PA,1500206.0
2021-01-31,afuá,PA,1500305.0
2021-01-31,alcântara,MA,2100204.0
2021-01-31,alenquer,PA,1500404.0
2021-01-31,almeirim,PA,1500503.0
2021-01-31,altamira,PA,1500602.0
2021-01-31,alvarães,AM,1300029.0
2021-01-31,amaturá,AM,1300060.0
2021-01-31,anajás,PA,1500701.0
2021-01-31,anamã,AM,1300086.0
2021-01-31,angra dos reis,RJ,3300100.0
2021-01-31,anori,AM,1300102.0
2021-01-31,areia branca,RN,2401107.0
2021-01-31,autazes,AM,1300300.0
2021-01-31,aveiro,PA,1501006.0
2021-01-31,bagre,PA,1501105.0
2021-01-31,baião,PA,1501204.0
2021-01-31,barcarena,PA,1501303.0
2021-01-31,barcelos,AM,1300409.0
2021-01-31,barreirinha,AM,1300508.0
2021-01-31,belém,PA,1501402.0
2021-01-31,benjamin constant,AM,1300607.0
2021-01-31,beruri,AM,1300631.0
2021-01-31,boa vista do ramos,AM,1300680.0
2021-01-31,borba,AM,1300805.0
2021-01-31,brejo grande,SE,2800704.0
2021-01-31,breves,PA,1501808.0
2021-01-31,caapiranga,AM,1300839.0
2021-01-31,cachoeira do arari,PA,1502004.0
2021-01-31,cametá,PA,1502103.0
2021-01-31,canutama,AM,1300904.0
2021-01-31,carauari,AM,1301001.0
2021-01-31,careiro da várzea,AM,1301159.0
2021-01-31,carutapera,MA,2102903.0
2021-01-31,chaves,PA,1502509.0
2021-01-31,coari,AM,1301209.0
2021-01-31,codajás,AM,1301308.0
2021-01-31,cruzeiro do sul,AC,1200203.0
2021-01-31,curralinho,PA,1502806.0
2021-01-31,curuá,PA,1502855.0
2021-01-31,faro,PA,1503002.0
2021-01-31,fonte boa,AM,1301605.0
2021-01-31,gararu,SE,2802403.0
2021-01-31,grossos,RN,2404408.0
2021-01-31,guaraqueçaba,PR,4109500.0
2021-01-31,gurupá,PA,1503101.0
2021-01-31,humaitá,AM,1301704.0
2021-01-31,humberto de campos,MA,2105005.0
2021-01-31,icatu,MA,2105104.0
2021-01-31,imaruí,SC,4207205.0
2021-01-31,imperatriz,MA,2105302.0
2021-01-31,ipixuna,AM,1301803.0
2021-01-31,iranduba,AM,1301852.0
2021-01-31,itacoatiara,AM,1301902.0
2021-01-31,itaguatins,TO,1710706.0
2021-01-31,itaituba,PA,1503606.0
2021-01-31,itaparica,BA,2916104.0
2021-01-31,itapiranga,AM,1302009.0
2021-01-31,itapiranga,SC,4208401.0
2021-01-31,japurá,AM,1302108.0
2021-01-31,juruti,PA,1503903.0
2021-01-31,juruá,AM,1302207.0
2021-01-31,jutaí,AM,1302306.0
2021-01-31,laguna,SC,4209409.0
2021-01-31,laranjal do jari,AP,1600279.0
2021-01-31,limoeiro do ajuru,PA,1504000.0
2021-01-31,lábrea,AM,1302405.0
2021-01-31,macapá,AP,1600303.0
2021-01-31,manacapuru,AM,1302504.0
2021-01-31,manaquiri,AM,1302553.0
2021-01-31,manaus,AM,1302603.0
2021-01-31,mangaratiba,RJ,3302601.0
2021-01-31,manicoré,AM,1302702.0
2021-01-31,marabá,PA,1504208.0
2021-01-31,maraã,AM,1302801.0
2021-01-31,marechal thaumaturgo,AC,1200351.0
2021-01-31,maués,AM,1302900.0
2021-01-31,melgaço,PA,1504505.0
2021-01-31,mocajuba,PA,1504604.0
2021-01-31,monte alegre,PA,1504802.0
2021-01-31,muaná,PA,1504901.0
2021-01-31,nhamundá,AM,1303007.0
2021-01-31,nova olinda do norte,AM,1303106.0
2021-01-31,novo airão,AM,1303205.0
2021-01-31,novo aripuanã,AM,1303304.0
2021-01-31,oeiras do pará,PA,1505205.0
2021-01-31,oriximiná,PA,1505304.0
2021-01-31,paranaguá,PR,4118204.0
2021-01-31,parintins,AM,1303403.0
2021-01-31,penedo,AL,2706703.0
2021-01-31,piaçabuçu,AL,2706802.0
2021-01-31,pilão arcado,BA,2924405.0
2021-01-31,pinheirinho do vale,RS,4314498.0
2021-01-31,ponta de pedras,PA,1505700.0
2021-01-31,portel,PA,1505809.0
2021-01-31,porto real do colégio,AL,2707503.0
2021-01-31,porto velho,RO,1100205.0
2021-01-31,porto walter,AC,1200393.0
2021-01-31,porto de moz,PA,1505908.0
2021-01-31,prainha,PA,1506005.0
2021-01-31,primeira cruz,MA,2109403.0
2021-01-31,propriá,SE,2805703.0
2021-01-31,remanso,BA,2926004.0
2021-01-31,rio grande,RS,4315602.0
2021-01-31,salvador,BA,2927408.0
