Datas,Cidades,Estados,Geocode,UTP
2020-10-22,rio branco,AC,1200401.0,282.0
2020-10-22,rio verde,GO,5218805.0,287.0
2020-10-22,rio de janeiro,RJ,3304557.0,284.0
2020-10-22,rondonópolis,MT,5107602.0,289.0
2020-10-22,salvador,BA,2927408.0,291.0
2020-10-22,santarém,PA,1506807.0,298.0
2020-10-22,serra,ES,3205002.0,363.0
2020-10-22,sinop,MT,5107909.0,324.0
2020-10-22,sorriso,MT,5107925.0,725.0
2020-10-22,são josé do rio preto,SP,3549805.0,311.0
2020-10-22,são josé dos campos,SP,3549904.0,312.0
2020-10-22,são luís,MA,2111300.0,314.0
2020-10-22,são paulo,SP,3550308.0,316.0
2020-10-22,tefé,AM,1304203.0,734.0
2020-10-22,teixeira de freitas,BA,2931350.0,334.0
2020-10-22,teresina,PI,2211001.0,336.0
2020-10-22,três lagoas,MS,5008305.0,344.0
2020-10-22,uberaba,MG,3170107.0,351.0
2020-10-22,uberlândia,MG,3170206.0,352.0
2020-10-22,varginha,MG,3170701.0,358.0
2020-10-22,vilhena,RO,1100304.0,759.0
2020-10-22,vitória da conquista,BA,2933307.0,362.0
2020-10-23,altamira,PA,1500602.0,375.0
2020-10-23,angra dos reis,RJ,3300100.0,767.0
2020-10-23,aracaju,SE,2800308.0,19.0
2020-10-23,aracati,CE,2301109.0,388.0
2020-10-23,araguaína,TO,1702109.0,20.0
2020-10-23,barra do garças,MT,5101803.0,37.0
2020-10-23,barreiras,BA,2903201.0,38.0
2020-10-23,bauru,SP,3506003.0,40.0
2020-10-23,belo horizonte,MG,3106200.0,42.0
2020-10-23,belém,PA,1501402.0,41.0
2020-10-23,boa vista,RR,1400100.0,47.0
2020-10-23,bonito,PA,1501600.0,414.0
2020-10-23,brasília,DF,5300108.0,53.0
2020-10-23,cabo frio,RJ,3300704.0,56.0
2020-10-23,cacoal,RO,1100049.0,430.0
2020-10-23,caldas novas,GO,5204508.0,62.0
2020-10-23,campina grande,PB,2504009.0,65.0
2020-10-23,campo grande,AL,2701506.0,67.0
2020-10-23,cascavel,CE,2303501.0,79.0
2020-10-23,caxias do sul,RS,4305108.0,84.0
2020-10-23,chapecó,SC,4204202.0,88.0
2020-10-23,conceição do almeida,BA,2908309.0,93.0
2020-10-23,corumbá,MS,5003207.0,138.0
2020-10-23,cruzeiro do sul,AC,1200203.0,492.0
2020-10-23,cuiabá,MT,5103403.0,98.0
2020-10-23,curitiba,PR,4106902.0,100.0
2020-10-23,dourados,MS,5003702.0,103.0
2020-10-23,feira de santana,BA,2910800.0,107.0
2020-10-23,fernando de noronha,PE,2605459.0,508.0
2020-10-23,florianópolis,SC,4205407.0,110.0
2020-10-23,fortaleza,CE,2304400.0,111.0
2020-10-23,foz do iguaçu,PR,4108304.0,140.0
2020-10-23,goiânia,GO,5208707.0,117.0
2020-10-23,guarapuava,PR,4109401.0,121.0
2020-10-23,ilhéus,BA,2913606.0,126.0
2020-10-23,imperatriz,MA,2105302.0,128.0
2020-10-23,itaituba,PA,1503606.0,541.0
2020-10-23,itajaí,SC,4208203.0,160.0
2020-10-23,jaguaruna,SC,4208807.0,551.0
2020-10-23,ji-paraná,RO,1100122.0,182.0
2020-10-23,jijoca de jericoacoara,CE,2307254.0,557.0
2020-10-23,joinville,SC,4209102.0,186.0
2020-10-23,joão pessoa,PB,2507507.0,185.0
2020-10-23,juazeiro do norte,CE,2307304.0,187.0
2020-10-23,juiz de fora,MG,3136702.0,189.0
2020-10-23,lages,SC,4209300.0,191.0
2020-10-23,lençóis,BA,2919306.0,569.0
2020-10-23,londrina,PR,4113700.0,199.0
2020-10-23,lábrea,AM,1302405.0,567.0
2020-10-23,macapá,AP,1600303.0,202.0
2020-10-23,macaé,RJ,3302403.0,201.0
2020-10-23,maceió,AL,2704302.0,203.0
2020-10-23,manaus,AM,1302603.0,206.0
2020-10-23,marabá,PA,1504208.0,208.0
2020-10-23,maringá,PR,4115200.0,211.0
2020-10-23,montes claros,MG,3143302.0,218.0
2020-10-23,mossoró,RN,2408003.0,220.0
2020-10-23,natal,RN,2408102.0,222.0
2020-10-23,oriximiná,PA,1505304.0,618.0
2020-10-23,palmas,TO,1721000.0,231.0
2020-10-23,parauapebas,PA,1505536.0,237.0
2020-10-23,parintins,AM,1303403.0,238.0
2020-10-23,parnaíba,PI,2207702.0,239.0
2020-10-23,passo fundo,RS,4314100.0,240.0
2020-10-23,patos,PB,2510808.0,244.0
2020-10-23,paulo afonso,BA,2924009.0,246.0
2020-10-23,petrolina,PE,2611101.0,253.0
2020-10-23,ponta grossa,PR,4119905.0,264.0
2020-10-23,porto alegre,RS,4314902.0,267.0
2020-10-23,porto seguro,BA,2925303.0,268.0
2020-10-23,porto velho,RO,1100205.0,269.0
2020-10-23,presidente prudente,SP,3541406.0,274.0
2020-10-23,recife,PE,2611606.0,278.0
2020-10-23,ribeirão preto,SP,3543402.0,281.0
2020-10-23,rio branco,AC,1200401.0,282.0
2020-10-23,rio verde,GO,5218805.0,287.0
2020-10-23,rio de janeiro,RJ,3304557.0,284.0
2020-10-23,rondonópolis,MT,5107602.0,289.0
2020-10-23,salvador,BA,2927408.0,291.0
2020-10-23,santarém,PA,1506807.0,298.0
2020-10-23,serra,ES,3205002.0,363.0
2020-10-23,sinop,MT,5107909.0,324.0
2020-10-23,sorriso,MT,5107925.0,725.0
2020-10-23,são josé do rio preto,SP,3549805.0,311.0
2020-10-23,são josé dos campos,SP,3549904.0,312.0
2020-10-23,são luís,MA,2111300.0,314.0
2020-10-23,são paulo,SP,3550308.0,316.0
2020-10-23,tefé,AM,1304203.0,734.0
2020-10-23,teixeira de freitas,BA,2931350.0,334.0
2020-10-23,teresina,PI,2211001.0,336.0
2020-10-23,três lagoas,MS,5008305.0,344.0
2020-10-23,uberaba,MG,3170107.0,351.0
2020-10-23,uberlândia,MG,3170206.0,352.0
2020-10-23,varginha,MG,3170701.0,358.0
2020-10-23,vilhena,RO,1100304.0,759.0
2020-10-23,vitória da conquista,BA,2933307.0,362.0
2020-10-24,altamira,PA,1500602.0,375.0
2020-10-24,angra dos reis,RJ,3300100.0,767.0
2020-10-24,aracaju,SE,2800308.0,19.0
2020-10-24,aracati,CE,2301109.0,388.0
2020-10-24,araguaína,TO,1702109.0,20.0
2020-10-24,barra do garças,MT,5101803.0,37.0
2020-10-24,barreiras,BA,2903201.0,38.0
2020-10-24,bauru,SP,3506003.0,40.0
2020-10-24,belo horizonte,MG,3106200.0,42.0
2020-10-24,belém,PA,1501402.0,41.0
2020-10-24,boa vista,RR,1400100.0,47.0
2020-10-24,bonito,PA,1501600.0,414.0
2020-10-24,brasília,DF,5300108.0,53.0
2020-10-24,cabo frio,RJ,3300704.0,56.0
2020-10-24,cacoal,RO,1100049.0,430.0
2020-10-24,caldas novas,GO,5204508.0,62.0
2020-10-24,campina grande,PB,2504009.0,65.0
2020-10-24,campo grande,AL,2701506.0,67.0
2020-10-24,cascavel,CE,2303501.0,79.0
2020-10-24,caxias do sul,RS,4305108.0,84.0
2020-10-24,chapecó,SC,4204202.0,88.0
2020-10-24,conceição do almeida,BA,2908309.0,93.0
2020-10-24,corumbá,MS,5003207.0,138.0
2020-10-24,cruzeiro do sul,AC,1200203.0,492.0
2020-10-24,cuiabá,MT,5103403.0,98.0
2020-10-24,curitiba,PR,4106902.0,100.0
2020-10-24,dourados,MS,5003702.0,103.0
2020-10-24,feira de santana,BA,2910800.0,107.0
2020-10-24,fernando de noronha,PE,2605459.0,508.0
2020-10-24,florianópolis,SC,4205407.0,110.0
2020-10-24,fortaleza,CE,2304400.0,111.0
2020-10-24,foz do iguaçu,PR,4108304.0,140.0
2020-10-24,goiânia,GO,5208707.0,117.0
2020-10-24,guarapuava,PR,4109401.0,121.0
2020-10-24,ilhéus,BA,2913606.0,126.0
2020-10-24,imperatriz,MA,2105302.0,128.0
2020-10-24,itaituba,PA,1503606.0,541.0
2020-10-24,itajaí,SC,4208203.0,160.0
2020-10-24,jaguaruna,SC,4208807.0,551.0
2020-10-24,ji-paraná,RO,1100122.0,182.0
2020-10-24,jijoca de jericoacoara,CE,2307254.0,557.0
2020-10-24,joinville,SC,4209102.0,186.0
2020-10-24,joão pessoa,PB,2507507.0,185.0
2020-10-24,juazeiro do norte,CE,2307304.0,187.0
2020-10-24,juiz de fora,MG,3136702.0,189.0
2020-10-24,lages,SC,4209300.0,191.0
2020-10-24,lençóis,BA,2919306.0,569.0
2020-10-24,londrina,PR,4113700.0,199.0
2020-10-24,lábrea,AM,1302405.0,567.0
2020-10-24,macapá,AP,1600303.0,202.0
2020-10-24,macaé,RJ,3302403.0,201.0
2020-10-24,maceió,AL,2704302.0,203.0
2020-10-24,manaus,AM,1302603.0,206.0
2020-10-24,marabá,PA,1504208.0,208.0
2020-10-24,maringá,PR,4115200.0,211.0
2020-10-24,montes claros,MG,3143302.0,218.0
2020-10-24,mossoró,RN,2408003.0,220.0
2020-10-24,natal,RN,2408102.0,222.0
2020-10-24,oriximiná,PA,1505304.0,618.0
2020-10-24,palmas,TO,1721000.0,231.0
2020-10-24,parauapebas,PA,1505536.0,237.0
2020-10-24,parintins,AM,1303403.0,238.0
2020-10-24,parnaíba,PI,2207702.0,239.0
2020-10-24,passo fundo,RS,4314100.0,240.0
2020-10-24,patos,PB,2510808.0,244.0
2020-10-24,paulo afonso,BA,2924009.0,246.0
2020-10-24,petrolina,PE,2611101.0,253.0
2020-10-24,ponta grossa,PR,4119905.0,264.0
2020-10-24,porto alegre,RS,4314902.0,267.0
2020-10-24,porto seguro,BA,2925303.0,268.0
2020-10-24,porto velho,RO,1100205.0,269.0
2020-10-24,presidente prudente,SP,3541406.0,274.0
2020-10-24,recife,PE,2611606.0,278.0
2020-10-24,ribeirão preto,SP,3543402.0,281.0
2020-10-24,rio branco,AC,1200401.0,282.0
2020-10-24,rio verde,GO,5218805.0,287.0
2020-10-24,rio de janeiro,RJ,3304557.0,284.0
2020-10-24,rondonópolis,MT,5107602.0,289.0
2020-10-24,salvador,BA,2927408.0,291.0
2020-10-24,santarém,PA,1506807.0,298.0
2020-10-24,serra,ES,3205002.0,363.0
2020-10-24,sinop,MT,5107909.0,324.0
2020-10-24,sorriso,MT,5107925.0,725.0
2020-10-24,são josé do rio preto,SP,3549805.0,311.0
2020-10-24,são josé dos campos,SP,3549904.0,312.0
2020-10-24,são luís,MA,2111300.0,314.0
2020-10-24,são paulo,SP,3550308.0,316.0
2020-10-24,tefé,AM,1304203.0,734.0
2020-10-24,teixeira de freitas,BA,2931350.0,334.0
2020-10-24,teresina,PI,2211001.0,336.0
2020-10-24,três lagoas,MS,5008305.0,344.0
2020-10-24,uberaba,MG,3170107.0,351.0
2020-10-24,uberlândia,MG,3170206.0,352.0
2020-10-24,varginha,MG,3170701.0,358.0
2020-10-24,vilhena,RO,1100304.0,759.0
2020-10-24,vitória da conquista,BA,2933307.0,362.0
2020-10-25,altamira,PA,1500602.0,375.0
2020-10-25,angra dos reis,RJ,3300100.0,767.0
2020-10-25,aracaju,SE,2800308.0,19.0
2020-10-25,aracati,CE,2301109.0,388.0
2020-10-25,araguaína,TO,1702109.0,20.0
2020-10-25,barra do garças,MT,5101803.0,37.0
2020-10-25,barreiras,BA,2903201.0,38.0
2020-10-25,bauru,SP,3506003.0,40.0
2020-10-25,belo horizonte,MG,3106200.0,42.0
2020-10-25,belém,PA,1501402.0,41.0
2020-10-25,boa vista,RR,1400100.0,47.0
2020-10-25,bonito,PA,1501600.0,414.0
2020-10-25,brasília,DF,5300108.0,53.0
2020-10-25,cabo frio,RJ,3300704.0,56.0
2020-10-25,cacoal,RO,1100049.0,430.0
2020-10-25,caldas novas,GO,5204508.0,62.0
2020-10-25,campina grande,PB,2504009.0,65.0
2020-10-25,campo grande,AL,2701506.0,67.0
2020-10-25,cascavel,CE,2303501.0,79.0
2020-10-25,caxias do sul,RS,4305108.0,84.0
2020-10-25,chapecó,SC,4204202.0,88.0
2020-10-25,conceição do almeida,BA,2908309.0,93.0
2020-10-25,corumbá,MS,5003207.0,138.0
2020-10-25,cruzeiro do sul,AC,1200203.0,492.0
2020-10-25,cuiabá,MT,5103403.0,98.0
2020-10-25,curitiba,PR,4106902.0,100.0
2020-10-25,dourados,MS,5003702.0,103.0
2020-10-25,feira de santana,BA,2910800.0,107.0
2020-10-25,fernando de noronha,PE,2605459.0,508.0
2020-10-25,florianópolis,SC,4205407.0,110.0
2020-10-25,fortaleza,CE,2304400.0,111.0
2020-10-25,foz do iguaçu,PR,4108304.0,140.0
2020-10-25,goiânia,GO,5208707.0,117.0
2020-10-25,guarapuava,PR,4109401.0,121.0
2020-10-25,ilhéus,BA,2913606.0,126.0
2020-10-25,imperatriz,MA,2105302.0,128.0
2020-10-25,itaituba,PA,1503606.0,541.0
2020-10-25,itajaí,SC,4208203.0,160.0
2020-10-25,jaguaruna,SC,4208807.0,551.0
2020-10-25,ji-paraná,RO,1100122.0,182.0
2020-10-25,jijoca de jericoacoara,CE,2307254.0,557.0
2020-10-25,joinville,SC,4209102.0,186.0
2020-10-25,joão pessoa,PB,2507507.0,185.0
2020-10-25,juazeiro do norte,CE,2307304.0,187.0
2020-10-25,juiz de fora,MG,3136702.0,189.0
2020-10-25,lages,SC,4209300.0,191.0
2020-10-25,lençóis,BA,2919306.0,569.0
2020-10-25,londrina,PR,4113700.0,199.0
2020-10-25,lábrea,AM,1302405.0,567.0
2020-10-25,macapá,AP,1600303.0,202.0
2020-10-25,macaé,RJ,3302403.0,201.0
2020-10-25,maceió,AL,2704302.0,203.0
2020-10-25,manaus,AM,1302603.0,206.0
2020-10-25,marabá,PA,1504208.0,208.0
2020-10-25,maringá,PR,4115200.0,211.0
2020-10-25,montes claros,MG,3143302.0,218.0
2020-10-25,mossoró,RN,2408003.0,220.0
2020-10-25,natal,RN,2408102.0,222.0
2020-10-25,oriximiná,PA,1505304.0,618.0
2020-10-25,palmas,TO,1721000.0,231.0
2020-10-25,parauapebas,PA,1505536.0,237.0
2020-10-25,parintins,AM,1303403.0,238.0
2020-10-25,parnaíba,PI,2207702.0,239.0
2020-10-25,passo fundo,RS,4314100.0,240.0
2020-10-25,patos,PB,2510808.0,244.0
2020-10-25,paulo afonso,BA,2924009.0,246.0
2020-10-25,petrolina,PE,2611101.0,253.0
2020-10-25,ponta grossa,PR,4119905.0,264.0
2020-10-25,porto alegre,RS,4314902.0,267.0
2020-10-25,porto seguro,BA,2925303.0,268.0
2020-10-25,porto velho,RO,1100205.0,269.0
2020-10-25,presidente prudente,SP,3541406.0,274.0
2020-10-25,recife,PE,2611606.0,278.0
2020-10-25,ribeirão preto,SP,3543402.0,281.0
2020-10-25,rio branco,AC,1200401.0,282.0
2020-10-25,rio verde,GO,5218805.0,287.0
2020-10-25,rio de janeiro,RJ,3304557.0,284.0
2020-10-25,rondonópolis,MT,5107602.0,289.0
2020-10-25,salvador,BA,2927408.0,291.0
2020-10-25,santarém,PA,1506807.0,298.0
2020-10-25,serra,ES,3205002.0,363.0
2020-10-25,sinop,MT,5107909.0,324.0
2020-10-25,sorriso,MT,5107925.0,725.0
2020-10-25,são josé do rio preto,SP,3549805.0,311.0
2020-10-25,são josé dos campos,SP,3549904.0,312.0
2020-10-25,são luís,MA,2111300.0,314.0
2020-10-25,são paulo,SP,3550308.0,316.0
2020-10-25,tefé,AM,1304203.0,734.0
2020-10-25,teixeira de freitas,BA,2931350.0,334.0
2020-10-25,teresina,PI,2211001.0,336.0
2020-10-25,três lagoas,MS,5008305.0,344.0
2020-10-25,uberaba,MG,3170107.0,351.0
2020-10-25,uberlândia,MG,3170206.0,352.0
2020-10-25,varginha,MG,3170701.0,358.0
2020-10-25,vilhena,RO,1100304.0,759.0
2020-10-25,vitória da conquista,BA,2933307.0,362.0
2020-10-26,altamira,PA,1500602.0,375.0
2020-10-26,angra dos reis,RJ,3300100.0,767.0
2020-10-26,aracaju,SE,2800308.0,19.0
2020-10-26,aracati,CE,2301109.0,388.0
2020-10-26,araguaína,TO,1702109.0,20.0
2020-10-26,barra do garças,MT,5101803.0,37.0
2020-10-26,barreiras,BA,2903201.0,38.0
2020-10-26,bauru,SP,3506003.0,40.0
2020-10-26,belo horizonte,MG,3106200.0,42.0
2020-10-26,belém,PA,1501402.0,41.0
2020-10-26,boa vista,RR,1400100.0,47.0
2020-10-26,bonito,PA,1501600.0,414.0
2020-10-26,brasília,DF,5300108.0,53.0
2020-10-26,cabo frio,RJ,3300704.0,56.0
2020-10-26,cacoal,RO,1100049.0,430.0
2020-10-26,caldas novas,GO,5204508.0,62.0
2020-10-26,campina grande,PB,2504009.0,65.0
2020-10-26,campo grande,AL,2701506.0,67.0
2020-10-26,cascavel,CE,2303501.0,79.0
2020-10-26,caxias do sul,RS,4305108.0,84.0
2020-10-26,chapecó,SC,4204202.0,88.0
2020-10-26,conceição do almeida,BA,2908309.0,93.0
2020-10-26,corumbá,MS,5003207.0,138.0
2020-10-26,cruzeiro do sul,AC,1200203.0,492.0
2020-10-26,cuiabá,MT,5103403.0,98.0
2020-10-26,curitiba,PR,4106902.0,100.0
2020-10-26,dourados,MS,5003702.0,103.0
2020-10-26,feira de santana,BA,2910800.0,107.0
2020-10-26,fernando de noronha,PE,2605459.0,508.0
2020-10-26,florianópolis,SC,4205407.0,110.0
2020-10-26,fortaleza,CE,2304400.0,111.0
2020-10-26,foz do iguaçu,PR,4108304.0,140.0
2020-10-26,goiânia,GO,5208707.0,117.0
2020-10-26,guarapuava,PR,4109401.0,121.0
2020-10-26,ilhéus,BA,2913606.0,126.0
2020-10-26,imperatriz,MA,2105302.0,128.0
2020-10-26,itaituba,PA,1503606.0,541.0
2020-10-26,itajaí,SC,4208203.0,160.0
2020-10-26,jaguaruna,SC,4208807.0,551.0
2020-10-26,ji-paraná,RO,1100122.0,182.0
2020-10-26,jijoca de jericoacoara,CE,2307254.0,557.0
2020-10-26,joinville,SC,4209102.0,186.0
2020-10-26,joão pessoa,PB,2507507.0,185.0
2020-10-26,juazeiro do norte,CE,2307304.0,187.0
2020-10-26,juiz de fora,MG,3136702.0,189.0
2020-10-26,lages,SC,4209300.0,191.0
2020-10-26,lençóis,BA,2919306.0,569.0
2020-10-26,londrina,PR,4113700.0,199.0
2020-10-26,lábrea,AM,1302405.0,567.0
2020-10-26,macapá,AP,1600303.0,202.0
2020-10-26,macaé,RJ,3302403.0,201.0
2020-10-26,maceió,AL,2704302.0,203.0
2020-10-26,manaus,AM,1302603.0,206.0
2020-10-26,marabá,PA,1504208.0,208.0
2020-10-26,maringá,PR,4115200.0,211.0
2020-10-26,montes claros,MG,3143302.0,218.0
2020-10-26,mossoró,RN,2408003.0,220.0
2020-10-26,natal,RN,2408102.0,222.0
2020-10-26,oriximiná,PA,1505304.0,618.0
2020-10-26,palmas,TO,1721000.0,231.0
2020-10-26,parauapebas,PA,1505536.0,237.0
2020-10-26,parintins,AM,1303403.0,238.0
2020-10-26,parnaíba,PI,2207702.0,239.0
2020-10-26,passo fundo,RS,4314100.0,240.0
2020-10-26,patos,PB,2510808.0,244.0
2020-10-26,paulo afonso,BA,2924009.0,246.0
2020-10-26,petrolina,PE,2611101.0,253.0
2020-10-26,ponta grossa,PR,4119905.0,264.0
2020-10-26,porto alegre,RS,4314902.0,267.0
2020-10-26,porto seguro,BA,2925303.0,268.0
2020-10-26,porto velho,RO,1100205.0,269.0
2020-10-26,presidente prudente,SP,3541406.0,274.0
2020-10-26,recife,PE,2611606.0,278.0
2020-10-26,ribeirão preto,SP,3543402.0,281.0
2020-10-26,rio branco,AC,1200401.0,282.0
2020-10-26,rio verde,GO,5218805.0,287.0
2020-10-26,rio de janeiro,RJ,3304557.0,284.0
2020-10-26,rondonópolis,MT,5107602.0,289.0
2020-10-26,salvador,BA,2927408.0,291.0
2020-10-26,santarém,PA,1506807.0,298.0
2020-10-26,serra,ES,3205002.0,363.0
2020-10-26,sinop,MT,5107909.0,324.0
2020-10-26,sorriso,MT,5107925.0,725.0
2020-10-26,são josé do rio preto,SP,3549805.0,311.0
2020-10-26,são josé dos campos,SP,3549904.0,312.0
2020-10-26,são luís,MA,2111300.0,314.0
2020-10-26,são paulo,SP,3550308.0,316.0
2020-10-26,tefé,AM,1304203.0,734.0
2020-10-26,teixeira de freitas,BA,2931350.0,334.0
2020-10-26,teresina,PI,2211001.0,336.0
2020-10-26,três lagoas,MS,5008305.0,344.0
2020-10-26,uberaba,MG,3170107.0,351.0
2020-10-26,uberlândia,MG,3170206.0,352.0
2020-10-26,varginha,MG,3170701.0,358.0
2020-10-26,vilhena,RO,1100304.0,759.0
2020-10-26,vitória da conquista,BA,2933307.0,362.0
2020-10-27,altamira,PA,1500602.0,375.0
2020-10-27,angra dos reis,RJ,3300100.0,767.0
2020-10-27,aracaju,SE,2800308.0,19.0
2020-10-27,aracati,CE,2301109.0,388.0
2020-10-27,araguaína,TO,1702109.0,20.0
2020-10-27,barra do garças,MT,5101803.0,37.0
2020-10-27,barreiras,BA,2903201.0,38.0
2020-10-27,bauru,SP,3506003.0,40.0
2020-10-27,belo horizonte,MG,3106200.0,42.0
2020-10-27,belém,PA,1501402.0,41.0
2020-10-27,boa vista,RR,1400100.0,47.0
2020-10-27,bonito,PA,1501600.0,414.0
2020-10-27,brasília,DF,5300108.0,53.0
2020-10-27,cabo frio,RJ,3300704.0,56.0
2020-10-27,cacoal,RO,1100049.0,430.0
2020-10-27,caldas novas,GO,5204508.0,62.0
2020-10-27,campina grande,PB,2504009.0,65.0
2020-10-27,campo grande,AL,2701506.0,67.0
2020-10-27,cascavel,CE,2303501.0,79.0
2020-10-27,caxias do sul,RS,4305108.0,84.0
2020-10-27,chapecó,SC,4204202.0,88.0
2020-10-27,conceição do almeida,BA,2908309.0,93.0
2020-10-27,corumbá,MS,5003207.0,138.0
2020-10-27,cruzeiro do sul,AC,1200203.0,492.0
2020-10-27,cuiabá,MT,5103403.0,98.0
2020-10-27,curitiba,PR,4106902.0,100.0
2020-10-27,dourados,MS,5003702.0,103.0
2020-10-27,feira de santana,BA,2910800.0,107.0
2020-10-27,fernando de noronha,PE,2605459.0,508.0
2020-10-27,florianópolis,SC,4205407.0,110.0
2020-10-27,fortaleza,CE,2304400.0,111.0
2020-10-27,foz do iguaçu,PR,4108304.0,140.0
2020-10-27,goiânia,GO,5208707.0,117.0
2020-10-27,guarapuava,PR,4109401.0,121.0
2020-10-27,ilhéus,BA,2913606.0,126.0
2020-10-27,imperatriz,MA,2105302.0,128.0
2020-10-27,itaituba,PA,1503606.0,541.0
2020-10-27,itajaí,SC,4208203.0,160.0
2020-10-27,jaguaruna,SC,4208807.0,551.0
2020-10-27,ji-paraná,RO,1100122.0,182.0
2020-10-27,jijoca de jericoacoara,CE,2307254.0,557.0
2020-10-27,joinville,SC,4209102.0,186.0
2020-10-27,joão pessoa,PB,2507507.0,185.0
2020-10-27,juazeiro do norte,CE,2307304.0,187.0
2020-10-27,juiz de fora,MG,3136702.0,189.0
2020-10-27,lages,SC,4209300.0,191.0
2020-10-27,lençóis,BA,2919306.0,569.0
2020-10-27,londrina,PR,4113700.0,199.0
2020-10-27,lábrea,AM,1302405.0,567.0
2020-10-27,macapá,AP,1600303.0,202.0
2020-10-27,macaé,RJ,3302403.0,201.0
2020-10-27,maceió,AL,2704302.0,203.0
2020-10-27,manaus,AM,1302603.0,206.0
2020-10-27,marabá,PA,1504208.0,208.0
2020-10-27,maringá,PR,4115200.0,211.0
2020-10-27,montes claros,MG,3143302.0,218.0
2020-10-27,mossoró,RN,2408003.0,220.0
2020-10-27,natal,RN,2408102.0,222.0
2020-10-27,oriximiná,PA,1505304.0,618.0
2020-10-27,palmas,TO,1721000.0,231.0
2020-10-27,parauapebas,PA,1505536.0,237.0
2020-10-27,parintins,AM,1303403.0,238.0
2020-10-27,parnaíba,PI,2207702.0,239.0
2020-10-27,passo fundo,RS,4314100.0,240.0
2020-10-27,patos,PB,2510808.0,244.0
2020-10-27,paulo afonso,BA,2924009.0,246.0
2020-10-27,petrolina,PE,2611101.0,253.0
2020-10-27,ponta grossa,PR,4119905.0,264.0
2020-10-27,porto alegre,RS,4314902.0,267.0
2020-10-27,porto seguro,BA,2925303.0,268.0
2020-10-27,porto velho,RO,1100205.0,269.0
2020-10-27,presidente prudente,SP,3541406.0,274.0
2020-10-27,recife,PE,2611606.0,278.0
2020-10-27,ribeirão preto,SP,3543402.0,281.0
2020-10-27,rio branco,AC,1200401.0,282.0
2020-10-27,rio verde,GO,5218805.0,287.0
2020-10-27,rio de janeiro,RJ,3304557.0,284.0
2020-10-27,rondonópolis,MT,5107602.0,289.0
2020-10-27,salvador,BA,2927408.0,291.0
2020-10-27,santarém,PA,1506807.0,298.0
2020-10-27,serra,ES,3205002.0,363.0
2020-10-27,sinop,MT,5107909.0,324.0
2020-10-27,sorriso,MT,5107925.0,725.0
2020-10-27,são josé do rio preto,SP,3549805.0,311.0
2020-10-27,são josé dos campos,SP,3549904.0,312.0
2020-10-27,são luís,MA,2111300.0,314.0
2020-10-27,são paulo,SP,3550308.0,316.0
2020-10-27,tefé,AM,1304203.0,734.0
2020-10-27,teixeira de freitas,BA,2931350.0,334.0
2020-10-27,teresina,PI,2211001.0,336.0
2020-10-27,três lagoas,MS,5008305.0,344.0
2020-10-27,uberaba,MG,3170107.0,351.0
2020-10-27,uberlândia,MG,3170206.0,352.0
2020-10-27,varginha,MG,3170701.0,358.0
2020-10-27,vilhena,RO,1100304.0,759.0
2020-10-27,vitória da conquista,BA,2933307.0,362.0
2020-10-28,altamira,PA,1500602.0,375.0
2020-10-28,angra dos reis,RJ,3300100.0,767.0
2020-10-28,aracaju,SE,2800308.0,19.0
2020-10-28,aracati,CE,2301109.0,388.0
2020-10-28,araguaína,TO,1702109.0,20.0
2020-10-28,barra do garças,MT,5101803.0,37.0
2020-10-28,barreiras,BA,2903201.0,38.0
2020-10-28,bauru,SP,3506003.0,40.0
2020-10-28,belo horizonte,MG,3106200.0,42.0
2020-10-28,belém,PA,1501402.0,41.0
2020-10-28,boa vista,RR,1400100.0,47.0
2020-10-28,bonito,PA,1501600.0,414.0
2020-10-28,brasília,DF,5300108.0,53.0
2020-10-28,cabo frio,RJ,3300704.0,56.0
2020-10-28,cacoal,RO,1100049.0,430.0
2020-10-28,caldas novas,GO,5204508.0,62.0
2020-10-28,campina grande,PB,2504009.0,65.0
2020-10-28,campo grande,AL,2701506.0,67.0
2020-10-28,cascavel,CE,2303501.0,79.0
2020-10-28,caxias do sul,RS,4305108.0,84.0
2020-10-28,chapecó,SC,4204202.0,88.0
2020-10-28,conceição do almeida,BA,2908309.0,93.0
2020-10-28,corumbá,MS,5003207.0,138.0
2020-10-28,cruzeiro do sul,AC,1200203.0,492.0
2020-10-28,cuiabá,MT,5103403.0,98.0
2020-10-28,curitiba,PR,4106902.0,100.0
2020-10-28,dourados,MS,5003702.0,103.0
2020-10-28,feira de santana,BA,2910800.0,107.0
2020-10-28,fernando de noronha,PE,2605459.0,508.0
2020-10-28,florianópolis,SC,4205407.0,110.0
2020-10-28,fortaleza,CE,2304400.0,111.0
2020-10-28,foz do iguaçu,PR,4108304.0,140.0
2020-10-28,goiânia,GO,5208707.0,117.0
2020-10-28,guarapuava,PR,4109401.0,121.0
2020-10-28,ilhéus,BA,2913606.0,126.0
2020-10-28,imperatriz,MA,2105302.0,128.0
2020-10-28,itaituba,PA,1503606.0,541.0
2020-10-28,itajaí,SC,4208203.0,160.0
2020-10-28,jaguaruna,SC,4208807.0,551.0
2020-10-28,ji-paraná,RO,1100122.0,182.0
2020-10-28,jijoca de jericoacoara,CE,2307254.0,557.0
2020-10-28,joinville,SC,4209102.0,186.0
2020-10-28,joão pessoa,PB,2507507.0,185.0
