,Datas,Cidades,Estados,Geocode
1836,2020-04-28,jangada,MT,5104906.0
1837,2020-04-28,japoatã,SE,2803401.0
1838,2020-04-28,jesúpolis,GO,5212055.0
1839,2020-04-28,lagoa salgada,RN,2406601.0
1840,2020-04-28,laranja da terra,ES,3203163.0
1841,2020-04-28,lindóia,SP,3527009.0
1842,2020-04-28,madalena,CE,2307635.0
1843,2020-04-28,manhumirim,MG,3139508.0
1844,2020-04-28,mantenópolis,ES,3203304.0
1845,2020-04-28,maracajá,SC,4210407.0
1846,2020-04-28,marilândia,ES,3203353.0
1847,2020-04-28,mata de são joão,BA,2921005.0
1848,2020-04-28,mimoso do sul,ES,3203403.0
1849,2020-04-28,montanha,ES,3203502.0
1850,2020-04-28,morro cabeça no tempo,PI,2206654.0
1851,2020-04-28,mucurici,ES,3203601.0
1852,2020-04-28,muniz freire,ES,3203700.0
1853,2020-04-28,muqui,ES,3203809.0
1854,2020-04-28,nova cruz,RN,2408300.0
1855,2020-04-28,nova fátima,PR,4117008.0
1856,2020-04-28,novo horizonte,SP,3533502.0
1857,2020-04-28,olinda nova do maranhão,MA,2107456.0
1858,2020-04-28,palestina,AL,2706208.0
1859,2020-04-28,palmeirais,PI,2207504.0
1860,2020-04-28,palmitos,SC,4212106.0
1861,2020-04-28,pancas,ES,3204005.0
1862,2020-04-28,penedo,AL,2706703.0
1863,2020-04-28,peritoró,MA,2108454.0
1864,2020-04-28,petrolândia,PE,2611002.0
1865,2020-04-28,pinheiro,MA,2108603.0
1866,2020-04-28,pinheiros,ES,3204104.0
1867,2020-04-28,piquerobi,SP,3538303.0
1868,2020-04-28,ponto belo,ES,3204252.0
1869,2020-04-28,porto nacional,TO,1718204.0
1870,2020-04-28,prado ferreira,PR,4120333.0
1871,2020-04-28,queimada nova,PI,2208650.0
1872,2020-04-28,regente feijó,SP,3542404.0
1873,2020-04-28,ribeirão branco,SP,3543006.0
1874,2020-04-28,ribeirão do pinhal,PR,4121901.0
1875,2020-04-28,rio bananal,ES,3204351.0
1876,2020-04-28,santa bárbara,BA,2927507.0
1877,2020-04-28,santa helena,SC,4215554.0
1878,2020-04-28,santa maria do cambucá,PE,2612703.0
1879,2020-04-28,santo antônio de posse,SP,3548005.0
1880,2020-04-28,santo ângelo,RS,4317509.0
1881,2020-04-28,seabra,BA,2929909.0
1882,2020-04-28,senador la rocque,MA,2111763.0
1883,2020-04-28,serra do mel,RN,2413359.0
1884,2020-04-28,são domingos do norte,ES,3204658.0
1885,2020-04-28,são felipe,BA,2929107.0
1886,2020-04-28,são félix do xingu,PA,1507300.0
1887,2020-04-28,são josé do belmonte,PE,2613503.0
1888,2020-04-28,são josé do bonfim,PB,2514602.0
1889,2020-04-28,são mateus do maranhão,MA,2111508.0
1890,2020-04-28,são paulo do potengi,RN,2412609.0
1891,2020-04-28,são pedro do piauí,PI,2210508.0
1892,2020-04-28,taió,SC,4217808.0
1893,2020-04-28,tigrinhos,SC,4217956.0
1894,2020-04-28,três barras,SC,4218301.0
1895,2020-04-28,três corações,MG,3169307.0
1896,2020-04-28,tunas,RS,4322152.0
1897,2020-04-28,tupi paulista,SP,3555109.0
1898,2020-04-28,umbaúba,SE,2807600.0
1899,2020-04-28,vargem alta,ES,3205036.0
1900,2020-04-28,vila pavão,ES,3205150.0
1901,2020-04-28,vista alegre do prata,RS,4323606.0
1902,2020-04-28,wanderlândia,TO,1722081.0
1903,2020-04-28,xangri-lá,RS,4323804.0
1904,2020-04-28,zortéa,SC,4219853.0
1905,2020-04-28,água doce do norte,ES,3200169.0
1906,2020-04-28,águas de chapecó,SC,4200507.0
1907,2020-04-28,águia branca,ES,3200136.0
1908,2020-04-28,álvares machado,SP,3501301.0
1909,2020-04-29,afogados da ingazeira,PE,2600104.0
1910,2020-04-29,afrânio,PE,2600203.0
1911,2020-04-29,alhandra,PB,2500601.0
1912,2020-04-29,alterosa,MG,3102001.0
1913,2020-04-29,araguanã,MA,2100873.0
1914,2020-04-29,arataca,BA,2902252.0
1915,2020-04-29,aroazes,PI,2200905.0
1916,2020-04-29,axixá do tocantins,TO,1702901.0
1917,2020-04-29,baião,PA,1501204.0
1918,2020-04-29,bandeirantes do tocantins,TO,1703057.0
1919,2020-04-29,barra de são miguel,AL,2700607.0
1920,2020-04-29,batalha,AL,2700706.0
1921,2020-04-29,boa hora,PI,2201770.0
1922,2020-04-29,bom repouso,MG,3107901.0
1923,2020-04-29,branquinha,AL,2701100.0
1924,2020-04-29,brejinho,RN,2401800.0
1925,2020-04-29,carlópolis,PR,4104709.0
1926,2020-04-29,coruripe,AL,2702306.0
1927,2020-04-29,cruz,CE,2304251.0
1928,2020-04-29,cujubim,RO,1100940.0
1929,2020-04-29,dom eliseu,PA,1502939.0
1930,2020-04-29,general sampaio,CE,2304608.0
1931,2020-04-29,governador newton bello,MA,2104651.0
1932,2020-04-29,guariba,SP,3518602.0
1933,2020-04-29,humberto de campos,MA,2105005.0
1934,2020-04-29,ibiaí,MG,3129608.0
1935,2020-04-29,ipixuna do pará,PA,1503457.0
1936,2020-04-29,itatiaiuçu,MG,3133709.0
1937,2020-04-29,itaúna do sul,PR,4111308.0
1938,2020-04-29,jacundá,PA,1503804.0
1939,2020-04-29,jaguari,RS,4311106.0
1940,2020-04-29,junqueiro,AL,2704005.0
1941,2020-04-29,lagoa da canoa,AL,2704104.0
1942,2020-04-29,lima campos,MA,2106003.0
1943,2020-04-29,lupionópolis,PR,4113809.0
1944,2020-04-29,maracanã,PA,1504307.0
1945,2020-04-29,maracás,BA,2920502.0
1946,2020-04-29,maraú,BA,2920700.0
1947,2020-04-29,meruoca,CE,2308203.0
1948,2020-04-29,moema,MG,3142403.0
1949,2020-04-29,moju,PA,1504703.0
1950,2020-04-29,mutum,MG,3144003.0
1951,2020-04-29,mâncio lima,AC,1200336.0
1952,2020-04-29,nova olinda,TO,1714880.0
1953,2020-04-29,palmeira das missões,RS,4313706.0
1954,2020-04-29,paraibuna,SP,3535606.0
1955,2020-04-29,paranapanema,SP,3535804.0
1956,2020-04-29,paulo jacinto,AL,2706604.0
1957,2020-04-29,pendências,RN,2409902.0
1958,2020-04-29,porto franco,MA,2109007.0
1959,2020-04-29,presidente epitácio,SP,3541307.0
1960,2020-04-29,riacho dos cavalos,PB,2512804.0
1961,2020-04-29,rio das pedras,SP,3544004.0
1962,2020-04-29,saldanha marinho,RS,4316436.0
1963,2020-04-29,saltinho,SP,3545159.0
1964,2020-04-29,santa helena,PB,2513307.0
1965,2020-04-29,santa mariana,PR,4123907.0
1966,2020-04-29,santo amaro,BA,2928604.0
1967,2020-04-29,sarapuí,SP,3551108.0
1968,2020-04-29,serrano do maranhão,MA,2111789.0
1969,2020-04-29,são bernardino,SC,4215752.0
1970,2020-04-29,são josé de piranhas,PB,2514503.0
1971,2020-04-29,são lourenço do piauí,PI,2210359.0
1972,2020-04-29,são luís gonzaga do maranhão,MA,2111409.0
1973,2020-04-29,são martinho,SC,4217105.0
1974,2020-04-29,são sebastião do oeste,MG,3164605.0
1975,2020-04-29,taquaritinga do norte,PE,2615003.0
1976,2020-04-29,tutóia,MA,2112506.0
1977,2020-04-29,umbuzeiro,PB,2517001.0
1978,2020-04-29,vargem,SP,3556354.0
1979,2020-04-29,xapuri,AC,1200708.0
1980,2020-04-29,águas da prata,SP,3500402.0
1981,2020-04-30,adolfo,SP,3500204.0
1982,2020-04-30,anhembi,SP,3502309.0
1983,2020-04-30,antonina do norte,CE,2300804.0
1984,2020-04-30,axixá,MA,2101103.0
1985,2020-04-30,bannach,PA,1501253.0
1986,2020-04-30,bela vista do maranhão,MA,2101772.0
1987,2020-04-30,bequimão,MA,2101905.0
1988,2020-04-30,boa vista do sul,RS,4302253.0
1989,2020-04-30,bom jesus,RN,2401701.0
1990,2020-04-30,cacoal,RO,1100049.0
1991,2020-04-30,cajobi,SP,3509304.0
1992,2020-04-30,caracaraí,RR,1400209.0
1993,2020-04-30,carira,SE,2801405.0
1994,2020-04-30,charqueada,SP,3511706.0
1995,2020-04-30,colinas do tocantins,TO,1705508.0
1996,2020-04-30,cortês,PE,2604809.0
1997,2020-04-30,cumaru,PE,2604908.0
1998,2020-04-30,divisa nova,MG,3122405.0
1999,2020-04-30,esperantinópolis,MA,2104008.0
2000,2020-04-30,francisco ayres,PI,2204105.0
2001,2020-04-30,garuva,SC,4205803.0
2002,2020-04-30,governador jorge teixeira,RO,1101005.0
2003,2020-04-30,guajará-mirim,RO,1100106.0
2004,2020-04-30,guaramiranga,CE,2305100.0
2005,2020-04-30,guaratinga,BA,2911808.0
2006,2020-04-30,guimarães,MA,2104909.0
2007,2020-04-30,ibiapina,CE,2305308.0
2008,2020-04-30,ibicaré,SC,4206801.0
2009,2020-04-30,ibirajuba,PE,2606705.0
2010,2020-04-30,ibitinga,SP,3519600.0
2011,2020-04-30,icaraí de minas,MG,3130051.0
2012,2020-04-30,ijuí,RS,4310207.0
2013,2020-04-30,ivaí,PR,4111407.0
2014,2020-04-30,juatuba,MG,3136652.0
2015,2020-04-30,laranjeiras,SE,2803609.0
2016,2020-04-30,lauro müller,SC,4209607.0
2017,2020-04-30,macambira,SE,2803708.0
2018,2020-04-30,mamanguape,PB,2508901.0
2019,2020-04-30,mato castelhano,RS,4312138.0
2020,2020-04-30,milhã,CE,2308351.0
2021,2020-04-30,miracema,RJ,3303005.0
2022,2020-04-30,monsenhor tabosa,CE,2308609.0
2023,2020-04-30,monte belo do sul,RS,4312385.0
2024,2020-04-30,mucambo,CE,2309003.0
2025,2020-04-30,muribeca,SE,2804300.0
2026,2020-04-30,nova guataporanga,SP,3533106.0
2027,2020-04-30,novo horizonte do oeste,RO,1100502.0
2028,2020-04-30,novo lino,AL,2705606.0
2029,2020-04-30,ourilândia do norte,PA,1505437.0
2030,2020-04-30,parelhas,RN,2408904.0
2031,2020-04-30,paulino neves,MA,2108058.0
2032,2020-04-30,peixe-boi,PA,1505601.0
2033,2020-04-30,peixoto de azevedo,MT,5106422.0
2034,2020-04-30,poranga,CE,2311009.0
2035,2020-04-30,portalegre,RN,2410207.0
2036,2020-04-30,prainha,PA,1506005.0
2037,2020-04-30,presidente médici,MA,2109239.0
2038,2020-04-30,princesa isabel,PB,2512309.0
2039,2020-04-30,rio tinto,PB,2512903.0
2040,2020-04-30,sairé,PE,2612000.0
2041,2020-04-30,salto grande,SP,3545407.0
2042,2020-04-30,santa fé de goiás,GO,5219258.0
2043,2020-04-30,santa maria da boa vista,PE,2612604.0
2044,2020-04-30,santa maria da serra,SP,3547007.0
2045,2020-04-30,santa rita do sapucaí,MG,3159605.0
2046,2020-04-30,santo amaro das brotas,SE,2806602.0
2047,2020-04-30,serra redonda,PB,2515807.0
2048,2020-04-30,são josé das missões,RS,4318457.0
2049,2020-04-30,são joão do itaperiú,SC,4216354.0
2050,2020-04-30,são joão,PE,2613206.0
2051,2020-04-30,são julião,PI,2210300.0
2052,2020-04-30,taquarana,AL,2709103.0
2053,2020-04-30,timburi,SP,3554607.0
2054,2020-04-30,tobias barreto,SE,2807402.0
2055,2020-04-30,três barras do paraná,PR,4127858.0
2056,2020-04-30,água azul do norte,PA,1500347.0
2057,2020-05-01,aldeias altas,MA,2100303.0
2058,2020-05-01,apicum-açu,MA,2100832.0
2059,2020-05-01,araguatins,TO,1702208.0
2060,2020-05-01,assis brasil,AC,1200054.0
2061,2020-05-01,barreiros,PE,2601409.0
2062,2020-05-01,bom lugar,MA,2102077.0
2063,2020-05-01,boquim,SE,2800670.0
2064,2020-05-01,bueno brandão,MG,3109105.0
2065,2020-05-01,caiçara,PB,2503605.0
2066,2020-05-01,calçoene,AP,1600204.0
2067,2020-05-01,campo alegre,AL,2701407.0
2068,2020-05-01,casserengue,PB,2504157.0
2069,2020-05-01,catuji,MG,3115458.0
2070,2020-05-01,colônia leopoldina,AL,2702108.0
2071,2020-05-01,conchal,SP,3512209.0
2072,2020-05-01,coroados,SP,3512506.0
2073,2020-05-01,curvelândia,MT,5103437.0
2074,2020-05-01,duque bacelar,MA,2103901.0
2075,2020-05-01,espigão d'oeste,RO,1100098.0
2076,2020-05-01,frei paulo,SE,2802304.0
2077,2020-05-01,ibaté,SP,3519303.0
2078,2020-05-01,imaculada,PB,2506707.0
2079,2020-05-01,itaocara,RJ,3302106.0
2080,2020-05-01,itaí,SP,3521804.0
2081,2020-05-01,jacupiranga,SP,3524600.0
2082,2020-05-01,joaquim gomes,AL,2703809.0
2083,2020-05-01,jussari,BA,2918555.0
2084,2020-05-01,maracaçumé,MA,2106326.0
2085,2020-05-01,monteiro,PB,2509701.0
2086,2020-05-01,nova olinda do maranhão,MA,2107357.0
2087,2020-05-01,palotina,PR,4117909.0
2088,2020-05-01,pedrinhas paulista,SP,3537156.0
2089,2020-05-01,pilar,PB,2511509.0
2090,2020-05-01,pilões,RN,2410009.0
2091,2020-05-01,pilõezinhos,PB,2511707.0
2092,2020-05-01,pitimbu,PB,2511905.0
2093,2020-05-01,planura,MG,3151602.0
2094,2020-05-01,porteirinha,MG,3152204.0
2095,2020-05-01,poxoréu,MT,5107008.0
2096,2020-05-01,primavera de rondônia,RO,1101476.0
2097,2020-05-01,riacho da cruz,RN,2410702.0
2098,2020-05-01,riachuelo,RN,2410900.0
2099,2020-05-01,roca sales,RS,4315800.0
2100,2020-05-01,santa luzia,MA,2110005.0
2101,2020-05-01,santana do ipanema,AL,2708006.0
2102,2020-05-01,santarém novo,PA,1506906.0
2103,2020-05-01,satubinha,MA,2111722.0
2104,2020-05-01,senador josé bento,MG,3165800.0
2105,2020-05-01,são josé de espinharas,PB,2514404.0
2106,2020-05-01,são joão do piauí,PI,2210003.0
2107,2020-05-01,são vicente ferrer,MA,2111706.0
2108,2020-05-01,taboleiro grande,RN,2413805.0
2109,2020-05-01,tarumã,SP,3553955.0
2110,2020-05-01,tietê,SP,3554508.0
2111,2020-05-01,ubajara,CE,2313609.0
2112,2020-05-01,vale do anari,RO,1101757.0
2113,2020-05-01,valença do piauí,PI,2211308.0
2114,2020-05-01,vargem grande do sul,SP,3556404.0
2115,2020-05-01,várzea nova,BA,2933158.0
2116,2020-05-02,aguiarnópolis,TO,1700301.0
2117,2020-05-02,alta floresta d'oeste,RO,1100015.0
2118,2020-05-02,alto bela vista,SC,4200754.0
2119,2020-05-02,alvorada do sul,PR,4100806.0
2120,2020-05-02,amarante,PI,2200509.0
2121,2020-05-02,ananás,TO,1701002.0
2122,2020-05-02,arauá,SE,2800407.0
2123,2020-05-02,barros cassal,RS,4302006.0
2124,2020-05-02,belterra,PA,1501451.0
2125,2020-05-02,benedito novo,SC,4202206.0
2126,2020-05-02,brejo da madre de deus,PE,2602605.0
2127,2020-05-02,breu branco,PA,1501782.0
2128,2020-05-02,buritirana,MA,2102358.0
2129,2020-05-02,cabixi,RO,1100031.0
2130,2020-05-02,cachoeira do piriá,PA,1501956.0
2131,2020-05-02,campo novo de rondônia,RO,1100700.0
2132,2020-05-02,campo do brito,SE,2801009.0
2133,2020-05-02,canudos do vale,RS,4304614.0
2134,2020-05-02,carmo,RJ,3301207.0
2135,2020-05-02,cocal dos alves,PI,2202729.0
2136,2020-05-02,colônia do piauí,PI,2202778.0
2137,2020-05-02,coqueiro seco,AL,2702207.0
2138,2020-05-02,coroatá,MA,2103604.0
2139,2020-05-02,divina pastora,SE,2802007.0
2140,2020-05-02,eldorado do carajás,PA,1502954.0
2141,2020-05-02,feijó,AC,1200302.0
2142,2020-05-02,ferreira gomes,AP,1600238.0
2143,2020-05-02,governador mangabeira,BA,2911600.0
2144,2020-05-02,ibirapitanga,BA,2912707.0
2145,2020-05-02,igarapé do meio,MA,2105153.0
2146,2020-05-02,igarapé,MG,3130101.0
2147,2020-05-02,jaramataia,AL,2703700.0
2148,2020-05-02,jequiá da praia,AL,2703759.0
2149,2020-05-02,joaquim nabuco,PE,2608206.0
2150,2020-05-02,júlio borges,PI,2205524.0
2151,2020-05-02,loanda,PR,4113502.0
2152,2020-05-02,maxaranguape,RN,2407500.0
2153,2020-05-02,monsenhor hipólito,PI,2206506.0
2154,2020-05-02,nordestina,BA,2922656.0
2155,2020-05-02,nova erechim,SC,4211405.0
2156,2020-05-02,osvaldo cruz,SP,3534609.0
2157,2020-05-02,ouro branco,MG,3145901.0
2158,2020-05-02,pau brasil,BA,2923902.0
2159,2020-05-02,penalva,MA,2108306.0
2160,2020-05-02,piancó,PB,2511301.0
2161,2020-05-02,pindaré-mirim,MA,2108504.0
2162,2020-05-02,pirapemas,MA,2108801.0
2163,2020-05-02,piratuba,SC,4213104.0
2164,2020-05-02,rafael jambeiro,BA,2925956.0
2165,2020-05-02,raposos,MG,3153905.0
2166,2020-05-02,rio fortuna,SC,4214904.0
2167,2020-05-02,rio maria,PA,1506161.0
2168,2020-05-02,santa luzia do itanhy,SE,2806305.0
2169,2020-05-02,santa luzia do pará,PA,1506559.0
2170,2020-05-02,santo antônio de jesus,BA,2928703.0
2171,2020-05-02,saubara,BA,2929750.0
2172,2020-05-02,serra da raiz,PB,2515609.0
2173,2020-05-02,são bento,MA,2110500.0
2174,2020-05-02,são francisco do maranhão,MA,2110906.0
2175,2020-05-02,são gonçalo do piauí,PI,2209807.0
2176,2020-05-02,são gonçalo dos campos,BA,2929305.0
2177,2020-05-02,são joão da baliza,RR,1400506.0
2178,2020-05-02,são miguel da baixa grande,PI,2210383.0
2179,2020-05-02,são pedro do turvo,SP,3550506.0
2180,2020-05-02,são tomé,RN,2412906.0
2181,2020-05-02,sítio novo,MA,2111805.0
2182,2020-05-02,tarauacá,AC,1200609.0
2183,2020-05-02,teotônio vilela,AL,2709152.0
2184,2020-05-02,uruará,PA,1508159.0
2185,2020-05-02,águas belas,PE,2600500.0
2186,2020-05-03,alto jequitibá,MG,3153509.0
2187,2020-05-03,anapurus,MA,2100808.0
2188,2020-05-03,araripina,PE,2601102.0
2189,2020-05-03,aurora,CE,2301703.0
2190,2020-05-03,bertolínia,PI,2201705.0
2191,2020-05-03,brumadinho,MG,3109006.0
2192,2020-05-03,buenos aires,PE,2602704.0
2193,2020-05-03,buriti,MA,2102200.0
2194,2020-05-03,buíque,PE,2602803.0
2195,2020-05-03,cajari,MA,2102507.0
2196,2020-05-03,caratinga,MG,3113404.0
2197,2020-05-03,caxambu do sul,SC,4204103.0
2198,2020-05-03,cedro de são joão,SE,2801603.0
2199,2020-05-03,doutor maurício cardoso,RS,4306734.0
2200,2020-05-03,francisco santos,PI,2204204.0
2201,2020-05-03,fronteira,MG,3127008.0
2202,2020-05-03,grajaú,MA,2104800.0
2203,2020-05-03,itacarambi,MG,3132107.0
2204,2020-05-03,itinga do maranhão,MA,2105427.0
2205,2020-05-03,jateí,MS,5005103.0
2206,2020-05-03,jussiape,BA,2918605.0
2207,2020-05-03,lima duarte,MG,3138609.0
2208,2020-05-03,malhada dos bois,SE,2803807.0
2209,2020-05-03,malhador,SE,2803906.0
2210,2020-05-03,miracema do tocantins,TO,1713205.0
2211,2020-05-03,miranorte,TO,1713304.0
2212,2020-05-03,mirante da serra,RO,1101302.0
2213,2020-05-03,moraújo,CE,2308807.0
2214,2020-05-03,mulungu,PB,2509800.0
2215,2020-05-03,nazaré,BA,2922508.0
2216,2020-05-03,paial,SC,4211876.0
2217,2020-05-03,pedra grande,RN,2409506.0
2218,2020-05-03,pilão arcado,BA,2924405.0
2219,2020-05-03,planalto alegre,SC,4213153.0
2220,2020-05-03,porto do mangue,RN,2410256.0
2221,2020-05-03,porto,PI,2208502.0
2222,2020-05-03,poço das antas,RS,4314753.0
2223,2020-05-03,regeneração,PI,2208809.0
2224,2020-05-03,retirolândia,BA,2926103.0
2225,2020-05-03,salgado,SE,2806206.0
2226,2020-05-03,santa helena,MA,2109809.0
2227,2020-05-03,senador josé porfírio,PA,1507805.0
2228,2020-05-03,vila nova do piauí,PI,2211605.0
2229,2020-05-03,água doce,SC,4200408.0
2230,2020-05-04,aimorés,MG,3101102.0
2231,2020-05-04,aiuaba,CE,2300408.0
2232,2020-05-04,alagoinha,PB,2500502.0
2233,2020-05-04,alto alegre dos parecis,RO,1100379.0
2234,2020-05-04,ampére,PR,4101002.0
2235,2020-05-04,aratuba,CE,2301406.0
2236,2020-05-04,assaré,CE,2301604.0
2237,2020-05-04,barra do corda,MA,2101608.0
2238,2020-05-04,batalha,PI,2201507.0
2239,2020-05-04,beneditinos,PI,2201606.0
2240,2020-05-04,carutapera,MA,2102903.0
2241,2020-05-04,cedro,CE,2303808.0
2242,2020-05-04,chaval,CE,2303907.0
2243,2020-05-04,cocal,PI,2202703.0
2244,2020-05-04,cândido mendes,MA,2102606.0
2245,2020-05-04,felipe guerra,RN,2403707.0
2246,2020-05-04,floresta,PE,2605707.0
2247,2020-05-04,fortaleza dos nogueiras,MA,2104107.0
2248,2020-05-04,grossos,RN,2404408.0
2249,2020-05-04,grão pará,SC,4206108.0
2250,2020-05-04,iperó,SP,3521002.0
2251,2020-05-04,joão lisboa,MA,2105500.0
2252,2020-05-04,jussara,GO,5212204.0
2253,2020-05-04,lizarda,TO,1712405.0
2254,2020-05-04,machadinho d'oeste,RO,1100130.0
2255,2020-05-04,marcos parente,PI,2206001.0
2256,2020-05-04,marilândia do sul,PR,4114906.0
2257,2020-05-04,mataraca,PB,2509305.0
2258,2020-05-04,messias,AL,2705200.0
2259,2020-05-04,morrinhos,CE,2308906.0
2260,2020-05-04,nova araçá,RS,4312807.0
2261,2020-05-04,nova floresta,PB,2510105.0
2262,2020-05-04,nova granada,SP,3533007.0
2263,2020-05-04,nova russas,CE,2309300.0
2264,2020-05-04,parambu,CE,2310308.0
2265,2020-05-04,passo de torres,SC,4212254.0
2266,2020-05-04,pau d'arco,PA,1505551.0
2267,2020-05-04,pinhalzinho,SC,4212908.0
2268,2020-05-04,pinhão,SE,2805208.0
2269,2020-05-04,pirpirituba,PB,2511806.0
2270,2020-05-04,porto união,SC,4213609.0
2271,2020-05-04,remanso,BA,2926004.0
2272,2020-05-04,santa luzia do paruá,MA,2110039.0
2273,2020-05-04,santa quitéria do maranhão,MA,2110104.0
2274,2020-05-04,sena madureira,AC,1200500.0
2275,2020-05-04,são luiz gonzaga,RS,4318903.0
2276,2020-05-04,são marcos,RS,4319000.0
2277,2020-05-04,são miguel do oeste,SC,4217204.0
2278,2020-05-04,tamboril,CE,2313203.0
2279,2020-05-04,tejuçuoca,CE,2313351.0
2280,2020-05-04,terra de areia,RS,4321436.0
2281,2020-05-04,uiraúna,PB,2516904.0
2282,2020-05-04,varjota,CE,2313955.0
2283,2020-05-04,westfália,RS,4323770.0
2284,2020-05-05,abreulândia,TO,1700251.0
2285,2020-05-05,afonso bezerra,RN,2400307.0
2286,2020-05-05,alpestre,RS,4300505.0
2287,2020-05-05,amajari,RR,1400027.0
2288,2020-05-05,amapá do maranhão,MA,2100550.0
2289,2020-05-05,barrolândia,TO,1703107.0
2290,2020-05-05,bertioga,SP,3506359.0
2291,2020-05-05,bombinhas,SC,4202453.0
2292,2020-05-05,brasilândia,MS,5002308.0
2293,2020-05-05,campo alegre,SC,4203303.0
2294,2020-05-05,campo erê,SC,4203501.0
2295,2020-05-05,campos belos,GO,5204904.0
2296,2020-05-05,capim,PB,2504033.0
2297,2020-05-05,capinópolis,MG,3112604.0
2298,2020-05-05,caçapava do sul,RS,4302808.0
2299,2020-05-05,comercinho,MG,3117009.0
2300,2020-05-05,cunha porã,SC,4204707.0
2301,2020-05-05,cutias,AP,1600212.0
2302,2020-05-05,cândido mota,SP,3510005.0
2303,2020-05-05,engenheiro paulo de frontin,RJ,3301801.0
2304,2020-05-05,fazenda vilanova,RS,4308078.0
2305,2020-05-05,filadélfia,TO,1707702.0
2306,2020-05-05,fátima,TO,1707553.0
2307,2020-05-05,general câmara,RS,4308805.0
2308,2020-05-05,goianinha,RN,2404200.0
2309,2020-05-05,guaraçaí,SP,3517802.0
2310,2020-05-05,guatambú,SC,4206652.0
2311,2020-05-05,guia lopes da laguna,MS,5004106.0
2312,2020-05-05,ibirarema,SP,3519501.0
2313,2020-05-05,inácio martins,PR,4110201.0
2314,2020-05-05,ipira,SC,4207601.0
2315,2020-05-05,iracema,RR,1400282.0
2316,2020-05-05,itumirim,MG,3134301.0
2317,2020-05-05,jequitinhonha,MG,3135803.0
2318,2020-05-05,joselândia,MA,2105609.0
2319,2020-05-05,lago dos rodrigues,MA,2105948.0
2320,2020-05-05,lajes,RN,2406700.0
2321,2020-05-05,luís domingues,MA,2106201.0
2322,2020-05-05,madre de deus,BA,2919926.0
2323,2020-05-05,magalhães barata,PA,1504109.0
2324,2020-05-05,mamonas,MG,3139250.0
2325,2020-05-05,matinhas,PB,2509339.0
2326,2020-05-05,medicilândia,PA,1504455.0
2327,2020-05-05,montes altos,MA,2107001.0
2328,2020-05-05,mormaço,RS,4312427.0
2329,2020-05-05,nipoã,SP,3532702.0
2330,2020-05-05,normandia,RR,1400407.0
2331,2020-05-05,nossa senhora de lourdes,SE,2804706.0
2332,2020-05-05,novo acordo,TO,1715101.0
2333,2020-05-05,palmeiras do tocantins,TO,1713809.0
2334,2020-05-05,paraú,RN,2408706.0
2335,2020-05-05,pedra dourada,MG,3149002.0
2336,2020-05-05,pedro velho,RN,2409803.0
2337,2020-05-05,peri mirim,MA,2108405.0
2338,2020-05-05,pilões,PB,2511608.0
2339,2020-05-05,pinto bandeira,RS,4314548.0
2340,2020-05-05,poté,MG,3152402.0
2341,2020-05-05,pouso novo,RS,4315131.0
2342,2020-05-05,pracuúba,AP,1600550.0
2343,2020-05-05,presidente sarney,MA,2109270.0
2344,2020-05-05,remígio,PB,2512705.0
2345,2020-05-05,riachão do dantas,SE,2805802.0
2346,2020-05-05,rodeio,SC,4215109.0
2347,2020-05-05,rosário oeste,MT,5107701.0
2348,2020-05-05,santa cruz das palmeiras,SP,3546306.0
2349,2020-05-05,santa margarida,MG,3157906.0
2350,2020-05-05,santa tereza,RS,4317251.0
2351,2020-05-05,santo inácio,PR,4124509.0
2352,2020-05-05,sertão,RS,4320503.0
2353,2020-05-05,sete barras,SP,3551801.0
